is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,9,10,,,,919,8,16,10,1,1,1,0,1,0
True,9,10,,,,1150,8,16,160,0,0,1,0,1,1
True,9,10,,,,1788,8,1,0,0,0,1,0,1,0
True,9,10,,,,1975,2,1,40,0,1,1,1,1,0
True,9,11,,,,386,4,1,40,0,1,1,0,1,1
True,9,12,,,,1796,8,4,160,1,0,1,1,0,1
True,9,13,,,,131,1,8,40,1,0,0,1,0,0
True,9,14,,,,576,2,8,160,1,0,0,1,1,1
True,9,15,,,,216,2,4,0,1,1,0,0,1,1
True,9,16,,,,351,2,8,160,0,0,0,1,1,0
True,9,17,,,,1729,8,4,40,1,1,0,0,1,1
True,9,18,,,,1794,1,1,160,0,1,0,0,1,1
True,9,19,,,,926,4,2,160,0,1,1,1,0,1
True,9,20,,,,276,4,2,160,0,1,0,0,1,0
True,9,21,,,,746,8,2,40,1,0,0,0,1,0
True,9,22,,,,1220,1,1,10,1,1,1,0,1,1
True,9,23,,,,476,2,1,40,1,0,1,1,0,0
True,9,24,,,,1662,4,4,160,0,1,0,0,1,0
True,9,25,,,,1985,4,2,0,1,1,1,0,0,0
True,9,26,,,,583,2,1,40,1,0,0,0,1,0
True,9,27,,,,1930,8,8,0,0,0,0,1,0,0
True,9,28,,,,1158,1,4,0,1,0,1,1,0,1
True,9,29,,,,350,2,1,160,1,1,1,0,0,1
True,9,30,,,,638,2,4,160,0,0,1,1,0,0
True,9,31,,,,399,2,1,40,0,0,1,0,0,1
True,9,32,,,,506,1,1,10,0,1,1,1,1,0
True,9,33,,,,996,4,16,10,1,0,0,1,1,1
True,9,34,,,,1510,1,1,160,1,1,1,1,0,0
True,9,35,,,,645,1,4,10,0,1,0,0,1,1
True,9,36,,,,960,4,1,160,1,0,1,0,1,0
True,9,37,,,,440,8,1,0,0,0,1,0,0,1
True,9,38,,,,837,4,4,0,1,0,0,0,0,0
True,9,39,,,,964,8,8,0,1,1,0,1,1,0
True,9,40,,,,243,1,4,160,1,0,1,0,1,0
True,9,41,,,,899,8,2,40,0,0,0,1,0,0
True,9,42,,,,1797,4,4,0,0,1,1,0,1,1
True,9,43,,,,1044,8,1,10,1,1,1,0,0,0
True,9,44,,,,1567,8,8,0,1,1,0,1,1,1
True,9,45,,,,240,1,2,10,1,1,0,0,0,0
True,9,46,,,,1450,4,1,10,0,1,0,0,0,1
True,9,47,,,,58,4,8,0,1,1,1,1,1,1
True,9,48,,,,1329,1,2,0,1,0,0,1,0,1
True,9,49,,,,236,8,16,40,1,1,1,1,0,1
True,9,50,,,,740,1,8,40,1,1,1,1,1,1
