is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
False,3,85,,,,166,2,16,10,0,0,1,1,1,1
False,3,85,,,,400,8,2,0,0,1,0,1,1,1
False,3,85,,,,1455,1,2,40,1,0,1,0,0,1
False,3,85,,,,1715,1,2,0,1,0,1,0,1,0
False,3,90,,,,177,1,2,10,0,0,0,1,1,0
False,3,90,,,,482,4,2,160,1,0,1,0,1,0
False,3,90,,,,876,2,1,10,1,0,0,1,0,1
False,3,90,,,,921,4,16,10,1,1,1,1,0,1
False,3,90,,,,1706,8,2,10,0,0,0,1,1,1
False,3,95,,,,834,4,4,160,0,1,1,1,1,0
False,3,95,,,,916,8,4,40,0,1,0,0,1,1
False,3,95,,,,1007,8,16,160,0,1,1,1,0,1
False,3,95,,,,1024,1,2,10,0,0,1,1,1,1
False,3,95,,,,1781,4,2,40,1,1,0,1,0,1
False,3,100,,,,114,8,16,0,0,0,1,1,1,1
False,3,100,,,,974,4,8,40,1,0,0,1,0,1
False,3,100,,,,1202,2,2,160,1,1,1,1,0,1
False,3,100,,,,1698,8,8,0,1,1,1,1,1,0
False,3,100,,,,1748,8,2,160,1,1,0,0,0,1
False,4,10,,,,175,1,2,160,1,0,0,0,1,0
False,4,10,,,,361,4,4,160,0,0,0,0,1,0
False,4,10,,,,394,2,8,10,1,0,1,1,1,0
False,4,10,,,,440,8,1,0,0,0,1,0,0,1
False,4,10,,,,457,1,8,0,1,1,0,1,1,1
False,4,10,,,,710,8,16,40,0,1,1,1,1,0
False,4,10,,,,819,4,16,10,1,0,0,1,1,0
False,4,10,,,,1147,4,2,10,0,0,0,0,0,0
False,4,10,,,,1624,1,4,40,0,1,0,1,0,1
False,4,10,,,,1922,8,1,160,0,1,0,1,0,0
False,4,15,,,,200,1,4,10,0,1,1,0,1,1
False,4,15,,,,345,8,1,40,0,0,1,0,1,0
False,4,15,,,,977,1,8,0,1,1,1,0,0,0
False,4,15,,,,1526,1,8,40,0,0,1,0,1,1
False,4,15,,,,1682,4,8,0,1,1,0,0,0,0
False,4,20,,,,462,2,16,10,0,0,1,0,1,1
False,4,20,,,,1062,8,1,160,1,1,0,1,1,0
False,4,20,,,,1567,8,8,0,1,1,0,1,1,1
False,4,20,,,,1631,4,16,10,0,0,1,1,0,1
False,4,20,,,,1916,8,8,160,1,1,0,0,1,0
False,4,25,,,,472,4,8,10,1,0,1,1,0,0
False,4,25,,,,505,4,1,0,0,1,0,0,1,0
False,4,25,,,,718,2,16,40,1,0,1,0,1,1
False,4,25,,,,1710,2,2,40,1,0,1,0,1,0
False,4,25,,,,1906,8,8,40,0,0,0,1,0,1
False,4,30,,,,397,1,16,40,0,1,1,0,1,0
False,4,30,,,,959,2,2,40,0,0,1,1,0,1
False,4,30,,,,1146,8,2,40,1,1,0,1,0,0
False,4,30,,,,1346,1,2,10,0,0,1,1,0,0
False,4,30,,,,1449,8,16,10,0,0,0,1,1,0
False,4,35,,,,686,4,1,40,1,0,0,1,0,0
False,4,35,,,,756,2,8,40,1,0,1,1,0,0
False,4,35,,,,1273,8,1,0,0,0,1,1,1,0
False,4,35,,,,1753,2,2,160,1,1,0,1,1,1
False,4,35,,,,1932,1,2,160,0,0,1,0,0,1
False,4,40,,,,150,8,2,160,1,0,0,0,0,1
False,4,40,,,,962,8,16,0,0,0,0,1,0,0
False,4,40,,,,1090,8,1,10,0,0,0,0,0,0
False,4,40,,,,1194,1,4,160,0,0,0,1,1,1
False,4,40,,,,1640,2,8,0,1,1,0,0,1,1
False,4,45,,,,152,2,16,160,1,1,1,0,0,1
False,4,45,,,,363,4,16,0,1,1,0,1,0,1
False,4,45,,,,716,2,4,40,1,1,1,1,1,1
False,4,45,,,,954,8,2,0,1,0,1,0,1,1
False,4,45,,,,1834,8,1,40,1,0,1,1,0,0
False,4,50,,,,176,8,4,40,1,0,0,0,1,1
False,4,50,,,,426,2,8,10,0,0,0,0,1,0
False,4,50,,,,831,8,1,40,0,1,0,1,0,0
False,4,50,,,,1088,8,2,10,0,0,0,1,0,0
False,4,50,,,,1998,1,2,40,1,1,1,1,0,1
False,4,55,,,,185,1,16,0,0,1,1,1,0,0
False,4,55,,,,192,8,16,10,1,0,1,1,1,1
False,4,55,,,,430,1,4,0,1,0,1,0,1,0
False,4,55,,,,444,4,2,40,0,0,1,1,0,0
False,4,55,,,,1905,4,16,10,1,0,1,0,1,1
False,4,60,,,,189,4,16,160,0,1,0,1,1,0
