taskID,method,time,energy,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
1425,system,626.2043457030406,821.1521169397604,8,8,10,0,1,1,0,0,1
1426,system,551.8288049697194,732.4955758037047,4,4,40,1,1,0,0,0,1
1427,system,1179.2825617789272,1695.2943564216018,2,8,10,1,0,1,0,0,0
1428,system,1245.280841350545,1560.8648721044988,1,4,160,0,1,1,1,0,0
1429,system,1339.4560341833453,1848.5626020404175,4,16,10,0,1,1,0,0,0
1430,system,559.4786195754364,741.946298582202,4,2,160,0,0,1,0,0,1
1431,system,1918.9675121307212,2408.2825093373917,1,8,0,1,1,1,0,1,0
1432,system,669.4126276969308,954.3027571069481,2,1,10,1,0,1,1,1,1
1433,system,631.2865080832905,891.3358788417601,2,1,160,1,0,0,0,0,0
1434,system,978.5402703284434,1399.4363886289884,2,4,0,1,0,1,1,1,0
1435,system,1153.329040527334,1449.296147302199,1,2,40,1,1,1,1,1,0
1436,system,1216.6467447279936,1742.7370082413067,2,8,40,0,0,1,0,0,0
1437,system,498.79516124718833,657.1243934950015,4,1,0,1,1,0,1,1,1
1438,system,431.3157229422942,571.2343055003175,8,1,10,0,1,1,0,1,1
1439,system,908.2473731039703,1212.0288902349985,8,16,10,0,1,1,1,0,1
1440,system,1364.3789811132442,1816.9071717323586,8,16,160,0,0,1,1,1,0
1441,system,722.916852950952,949.1663766972003,8,8,0,0,0,1,0,1,1
1442,system,653.9512157439588,941.5864087827769,2,1,40,1,1,1,1,1,1
1443,system,1814.0666432379358,2657.470404063645,2,16,160,0,1,1,0,0,0
1444,system,498.407966136866,663.3556056904004,4,1,0,1,1,0,0,0,0
1445,system,770.7396230696949,1112.4739547125837,2,2,0,1,1,1,1,1,1
1446,system,626.8879461287667,846.4700559897055,4,4,0,1,1,0,1,1,1
1447,system,1073.84620666503,1367.1135290937732,1,2,40,1,1,1,0,1,0
1448,system,2118.395007133466,2669.397942037392,1,16,40,1,1,0,0,0,1
1449,system,1352.5740880964368,1814.8654415701592,8,16,10,0,0,0,1,1,0
1450,system,460.11370182031413,606.4058704178302,4,1,10,0,1,0,0,0,1
1451,system,449.36648988718366,589.8344078644816,8,1,160,1,1,1,0,0,1
1452,system,1107.5996127128508,1389.1714859994017,1,4,160,0,0,1,1,0,1
1453,system,1817.0268778800812,2280.3409773834305,1,8,160,1,0,1,0,1,0
1454,system,614.4097533225481,868.5093804076766,2,1,160,1,1,0,0,1,0
1455,system,947.4090371131816,1186.738317370433,1,2,40,1,0,1,0,0,1
1456,system,1640.3475637434121,2283.2739974778865,4,16,10,1,0,0,1,1,0
1457,system,691.9315810202664,916.4476622116363,8,8,40,0,0,1,0,1,1
1458,system,1789.295859336838,2252.210712228652,1,8,160,1,1,1,1,0,0
1459,system,1088.6216382980256,1363.2981637471435,1,4,40,1,0,1,1,0,1
1460,system,827.0637559890677,1034.5125604694022,1,1,10,0,0,1,0,1,0
1461,system,2875.755602359747,3623.709953184067,1,16,0,0,0,1,0,0,0
1462,system,983.5124135016202,1332.8924506315032,4,16,160,1,0,1,0,0,1
1463,system,1079.6743407248603,1571.2309492073528,2,8,40,0,1,1,0,1,1
1464,system,1652.5197281836258,2425.3147911016517,2,16,10,1,1,1,1,1,1
1465,system,1477.2091403006327,2172.3380400341166,2,16,160,0,1,1,1,0,1
1466,system,896.7504444122238,1139.5061130390854,1,1,0,0,0,1,1,1,1
1467,system,842.440997123646,1203.3507751479801,2,4,0,0,1,1,1,1,1
1468,system,887.6533203124263,1266.6032809208375,2,2,160,0,1,0,1,1,0
1469,system,1312.8564000128206,1813.130202443569,4,16,160,1,0,0,0,0,0
1470,system,856.5767111777104,1130.4915031477638,8,8,10,0,0,0,1,0,0
1471,system,731.290806293399,985.8204378105406,4,4,40,0,1,0,1,0,0
1472,system,1655.318316936479,2094.076522730043,1,8,160,0,0,0,1,1,1
1473,system,474.81051683419753,629.3853869565462,4,1,10,1,0,0,0,1,0
1474,system,676.166427135386,916.818376863551,4,2,10,1,1,0,1,1,0
1475,system,680.5392274855736,918.107936859025,4,2,0,1,1,1,1,1,0
1476,system,1282.8709473609815,1614.130427315483,1,4,160,1,1,1,1,1,0
1477,system,732.2094922065106,1040.0709525919071,2,2,40,0,1,1,0,1,1
1478,system,1349.959084987459,1806.027351410482,8,16,10,0,0,0,1,1,0
1479,system,664.6630129813543,947.8487056277227,2,1,10,1,0,0,1,1,1
1480,system,662.345036029756,945.5044125460422,2,1,0,0,0,0,1,0,1
1481,system,2787.1791725158455,3548.0603438328862,1,16,40,1,0,1,1,0,0
1482,system,762.5518255233112,1097.839263996744,2,2,40,1,1,1,0,0,0
1483,system,874.633763313286,1110.5578387347907,1,1,40,1,0,0,1,0,1
1484,system,482.4891405104951,632.3373506603974,8,2,40,0,1,1,0,0,1
1485,system,664.2819428443004,878.3077337826091,8,8,0,0,0,0,0,0,1
1486,system,599.341204166339,801.2725087204986,4,4,40,1,1,1,0,1,1
1487,system,506.1532869338309,665.356530045843,4,1,0,0,1,0,0,0,1
1488,system,1151.1113862991235,1443.533837668977,1,4,10,0,0,1,0,0,0
1489,system,570.9126563071476,757.143406600903,4,2,10,0,1,0,1,0,1
1490,system,1550.5875253677236,1947.0358809656514,1,8,10,1,1,0,0,1,1
1491,system,508.66585111611045,663.3538759826837,8,2,0,0,1,0,1,0,1
1492,system,896.377712249683,1280.6905944337468,2,2,160,0,1,1,1,1,0
1493,system,2617.668964385964,3307.2114028156266,1,16,160,0,0,0,0,0,0
1494,system,1528.2128243444615,2113.6999344369506,4,16,160,0,0,0,1,0,0
1495,system,867.6206588744399,1240.1296612084116,2,2,160,1,1,1,1,1,0
1496,system,856.6181440352362,1157.2829229052952,4,8,0,0,0,1,0,1,1
1497,system,1243.450238704515,1662.3782681153905,8,16,160,0,1,1,1,0,0
1498,system,592.158362865393,840.5584464848395,2,1,10,0,1,0,0,1,0
1499,system,736.7808284758862,1059.413770559692,2,2,10,1,1,0,1,0,1
1500,system,815.7107391357353,1038.5382320433525,1,1,40,1,0,1,0,0,1
1501,system,458.61187839501673,603.0764805866623,8,1,160,0,0,0,1,1,0
1502,system,1293.5283975599457,1744.318606525209,8,16,160,1,1,0,1,1,0
1503,system,1098.2442417144682,1380.3209224953284,1,4,0,0,1,1,1,0,1
1504,system,815.2356381416251,1035.5096326679732,1,1,160,0,1,0,0,0,1
1505,system,867.8301162719653,1085.938162716393,1,1,40,1,1,1,1,1,1
1506,system,1368.256392955674,1962.67923863199,2,8,160,0,0,1,1,0,0
1507,system,520.7157998084368,681.0795760963199,8,2,160,0,1,1,0,1,1
1508,system,1134.3696513175869,1421.1704612444587,1,4,160,1,1,1,0,0,0
1509,system,754.4588232039731,1074.5177941796533,2,2,0,0,0,1,0,0,1
1510,system,860.6227216720508,1076.9370918255854,1,1,160,1,1,1,1,0,0
1511,system,1297.3745236395018,1736.9187228089152,8,16,0,1,0,0,0,1,0
1512,system,881.7331581114511,1162.2585978998027,8,8,10,1,1,1,1,1,0
1513,system,524.2950172423583,681.6956725145087,8,2,40,0,0,0,1,1,1
1514,system,803.2748937605843,1085.2011583407816,4,8,10,0,1,1,0,1,1
1515,system,937.2737851142803,1191.2828245360045,1,2,10,1,0,0,0,0,1
1516,system,1308.0439901351817,1667.5551784398294,1,4,160,0,1,1,1,1,0
1517,system,1074.163550376883,1365.051145792612,1,4,0,1,1,0,1,0,1
1518,system,705.0405259131795,1008.481225659637,2,2,160,0,1,0,0,0,1
1519,system,1500.2049303053072,2078.474444967806,4,16,0,0,1,0,1,0,0
1520,system,561.2694382666767,733.4999972034745,8,2,0,1,1,0,1,0,0
1521,system,1193.1069302557512,1636.343201560679,4,16,40,0,1,1,1,1,1
1522,system,2024.4629507063485,2938.655066471163,2,16,160,1,0,1,0,1,0
1523,system,820.3029437064034,1093.3119159694274,8,8,40,1,0,0,0,1,0
1524,system,767.0300321577994,1029.9675953009812,4,8,160,0,0,1,1,0,1
1525,system,606.0754103659856,818.9542524553342,4,2,40,1,0,1,0,0,0
1526,system,1585.051448345171,2022.4593643020116,1,8,40,0,0,1,0,1,1
1527,system,1301.0806598661873,1806.6882760705457,4,16,160,1,1,0,0,0,0
1528,system,713.4993209837996,972.6613750530818,4,4,40,1,1,0,1,0,0
1529,system,881.8122253417894,1128.081258847516,1,1,10,1,0,0,1,1,0
1530,system,637.7954654692865,859.3629852058068,4,2,160,0,0,1,0,0,0
1531,system,587.3792414664479,793.7792336450259,4,4,10,1,1,0,0,1,1
1532,system,1680.2271981238082,2469.1561415146034,2,16,160,0,0,0,1,1,1
1533,system,483.1132469176621,647.5799394700754,4,1,10,0,0,1,0,1,1
1534,system,1984.684526920173,2916.8442543666583,2,16,10,1,0,1,1,0,0
1535,system,946.4143180845929,1277.2148112139116,8,16,10,1,1,0,0,1,1
1536,system,2177.299509525148,3154.4430955590688,2,16,40,1,0,1,1,1,0
1537,system,786.1780872344059,1074.355053345844,4,4,0,0,1,1,0,1,0
1538,system,633.8199872969791,852.1802537230504,4,4,0,1,1,1,0,1,1
1539,system,526.6656522750113,686.3435365912815,8,4,160,0,1,0,1,0,1
1540,system,589.9996886252546,772.2408035499902,8,2,10,0,0,0,1,1,0
1541,system,641.6068243979648,871.4881752895695,4,2,10,0,1,1,0,1,0
1542,system,1648.7449989317627,2418.0611242621894,2,16,0,1,1,0,0,1,1
1543,system,2159.511301994173,3151.9188770710157,2,16,10,1,1,1,1,1,0
1544,system,687.2112326621128,921.9811225150753,4,8,10,1,1,1,0,0,1
1545,system,565.1951289176164,744.6838067253328,8,2,40,1,1,1,1,0,0
1546,system,818.3350448608329,1041.1393274649313,1,1,40,0,1,1,0,0,0
1547,system,542.6055097579299,718.5937932992189,8,4,160,1,1,0,0,1,1
1548,system,1030.6853756903292,1403.9656909000648,4,16,160,0,0,0,1,0,1
1549,system,1652.1619362829927,2424.328032602987,2,16,0,1,1,0,0,1,1
1550,system,617.6075668334101,812.3244138553274,8,4,40,1,0,1,1,0,0
1551,system,807.1216139792723,1159.1587693120293,2,2,10,1,0,0,0,1,0
1552,system,548.6174530982237,723.9510006791643,8,4,40,1,1,1,1,1,1
1553,system,598.808695316233,787.8233876922787,8,2,160,0,0,1,1,1,0
1554,system,2251.5805053710747,2875.9937868311276,1,16,10,1,1,0,1,0,1
1555,system,1282.4645428657423,1630.327759613027,1,4,10,1,0,0,1,1,0
1556,system,451.8728623389576,595.0513471885092,8,1,40,1,1,1,1,0,1
1557,system,906.3705043791671,1241.980677425542,4,8,40,1,0,1,0,0,0
1558,system,602.6727089881166,820.5074687530068,4,4,40,1,1,1,0,1,1
1559,system,1136.9324636459255,1448.345345722535,1,4,0,1,0,0,0,1,1
1560,system,907.5558819769561,1201.0688604590264,8,8,40,0,1,1,1,1,0
1561,system,1251.0166268347073,1683.194788718502,8,16,160,0,1,0,0,1,0
1562,system,697.7077379225784,933.0913862612624,4,8,10,0,1,0,0,0,1
1563,system,1513.8256959913408,2099.1850056443504,4,16,10,0,1,1,1,0,0
1564,system,628.9968061446297,826.459571039286,8,4,0,0,0,1,1,0,0
1565,system,3041.2889103889206,3883.47291915394,1,16,0,1,0,1,1,1,0
1566,system,2850.6864204406497,3638.3013527608805,1,16,160,0,0,0,1,0,0
1567,system,707.788449287316,936.1676620356179,8,8,0,1,1,0,1,1,1
1568,system,741.6471180914891,1000.5251390566639,4,8,40,1,1,0,1,0,1
1569,system,807.0085873603753,1027.335592900321,1,1,10,1,0,1,0,0,0
1570,system,570.1371545790873,756.1232917254852,8,2,10,0,1,1,1,0,0
1571,system,770.5155391692456,1116.1806022527082,2,2,0,1,1,1,0,1,1
1572,system,995.5565075872995,1340.095509849221,8,16,0,0,1,1,0,1,1
1573,system,880.6057858465922,1164.0748468947652,8,8,160,1,0,0,1,1,0
1574,system,1085.1662621497271,1566.2460890926363,2,8,160,1,1,1,0,1,1
1575,system,1516.487329006182,1928.9085789552305,1,8,40,1,0,1,1,0,1
1576,system,2863.8588013648746,3659.2777663755833,1,16,160,0,0,1,1,0,0
1577,system,458.61169147485595,612.2433590426128,4,1,10,1,1,0,0,1,0
1578,system,1589.7758221626145,2021.623131754664,1,8,160,0,1,1,0,1,1
1579,system,956.1661434172768,1392.2051456941106,2,8,10,0,1,0,0,0,1
1580,system,1188.5268921851184,1725.9235794290162,2,8,40,1,0,1,0,0,0
1581,system,1120.2088131903338,1552.7503349816823,4,8,0,0,1,0,1,1,0
1582,system,749.9193067550043,1077.8656261307515,2,2,160,1,0,1,0,1,1
1583,system,1621.333009719835,2064.9934136399515,1,8,10,1,1,0,1,1,1
1584,system,1365.320130824858,1841.4649360719536,8,16,0,0,0,1,0,1,0
1585,system,679.9531259536134,971.2340747671967,2,1,10,0,0,1,1,1,0
1586,system,476.44206953042726,635.5227803950046,4,1,40,0,1,1,0,0,0
1587,system,841.8886113166093,1217.7995864236273,2,4,160,0,0,0,1,1,1
1588,system,2000.9066638945164,2918.208409231409,2,16,160,1,1,1,0,1,0
1589,system,979.6877331732517,1350.1113628522673,4,8,10,1,1,0,1,0,0
1590,system,551.1762533187107,718.5686162124889,8,4,0,1,0,1,1,1,1
1591,system,527.152659416125,688.847137009753,8,2,0,0,0,1,0,1,1
1592,system,1259.5265545843283,1674.544102000821,8,16,40,0,0,1,1,0,0
1593,system,442.82240486138693,575.0952967866338,8,1,10,1,1,0,1,0,1
1594,system,469.0557055472707,620.1324396678922,4,1,10,1,0,1,0,0,1
1595,system,1812.9970326423493,2313.2742225082366,1,8,160,1,0,1,0,1,0
1596,system,660.5433592795723,951.3448805319813,2,1,0,1,0,0,0,0,0
1597,system,887.1804857253289,1282.676285178177,2,2,10,1,0,1,1,1,0
1598,system,777.2281227110777,1029.44550729899,8,8,40,0,1,1,0,0,0
1599,system,997.3159337042398,1326.5192238273523,8,16,10,0,1,0,1,1,1
1600,system,953.1775603293552,1373.2886651743677,2,8,10,0,0,1,0,0,1
1601,system,868.7476606368286,1253.382831014012,2,2,0,0,0,1,0,0,0
1602,system,465.55767154687175,615.1702549957522,8,1,10,1,0,1,1,1,0
1603,system,464.4689116477302,606.6992553263196,8,1,0,1,0,1,1,1,1
1604,system,547.3398237227672,727.2839968165637,8,4,40,1,1,1,1,1,1
1605,system,2280.546278476696,2909.7348208811945,1,16,40,0,0,1,1,0,1
1606,system,722.3707857131096,985.8296914668325,4,4,40,1,0,0,1,0,0
1607,system,428.0682754516039,566.5079168899257,8,1,10,1,1,1,0,1,0
1608,system,1138.84386920928,1454.426845971902,1,4,10,1,0,0,1,1,1
1609,system,497.1018748282711,658.8949351260312,4,1,40,1,1,1,1,0,1
1610,system,1021.8023552894507,1297.2574919779588,1,2,40,1,0,1,1,0,1
1611,system,1681.5102281569189,2468.8061938429537,2,16,0,0,1,1,0,1,1
1612,system,1230.6362438200272,1655.0152044183635,8,16,40,0,1,0,0,1,0
1613,system,603.060388088171,863.4381393805685,2,1,10,1,0,1,0,0,1
1614,system,1797.3894257545319,2287.4461132252045,1,8,40,1,1,1,0,1,0
1615,system,460.01074218744037,612.0297916450883,4,1,10,1,1,1,0,0,1
1616,system,952.5260167121112,1383.7925794991736,2,8,160,1,1,0,0,0,1
1617,system,665.6358489989329,878.7155355342679,8,8,0,0,1,0,0,0,1
1618,system,570.2297601699032,750.0892784786532,8,2,0,0,0,0,1,0,0
1619,system,745.5806026458076,1073.4674395921309,2,2,0,1,0,1,0,0,1
1620,system,1217.4818773269549,1555.3644582006405,1,4,10,1,0,0,1,0,0
1621,system,915.8029499053202,1323.930267848578,2,4,160,1,1,0,1,0,0
1622,system,1097.18596649169,1395.10149058856,1,2,160,0,1,0,0,1,0
1623,system,656.6432332991948,945.8989571617441,2,1,160,1,0,0,1,0,0
1624,system,1104.404906749716,1400.3828999827929,1,4,40,0,1,0,1,0,1
1625,system,972.0637969969939,1405.746769254636,2,4,40,1,0,0,1,1,0
1626,system,548.0885457991841,721.5237302376422,8,2,160,0,1,0,0,0,0
1627,system,825.4500708579318,1196.1858384942495,2,4,10,1,1,1,1,1,1
1628,system,1538.331046581092,2144.518642525231,4,16,10,0,0,1,1,0,0
1629,system,709.1903271674237,966.7495493151654,4,4,160,1,1,0,1,0,0
1630,system,670.4662399291387,969.0272445229782,2,1,10,1,0,1,1,1,1
1631,system,1030.1972970961226,1401.0256532209487,4,16,10,0,0,1,1,0,1
1632,system,900.0816087721715,1227.4702621469016,4,8,10,0,1,0,0,0,0
1633,system,816.2273797988822,1039.21963541226,1,1,160,0,1,0,0,0,0
1634,system,459.3611211776126,603.9515409182926,8,1,0,0,1,1,0,1,0
1635,system,872.0703735351489,1114.4009471320076,1,1,10,1,0,0,1,0,1
1636,system,940.1592617034147,1339.2059532913931,2,4,0,0,0,0,1,0,0
1637,system,1048.7377147673676,1532.0557828865199,2,8,0,0,1,1,0,0,1
1638,system,815.7304859160416,1114.1625930142309,4,8,40,0,0,1,0,1,1
1639,system,659.9098768233322,870.7836888206792,8,8,40,1,1,1,1,0,1
1640,system,1117.7207989691794,1626.808295874658,2,8,0,1,1,0,0,1,1
1641,system,569.3503608702857,750.8328284339105,8,4,10,0,1,1,0,0,0
1642,system,426.8130731582062,563.4267606818202,8,1,10,1,0,0,0,1,1
1643,system,886.5933594702618,1211.8056748656265,4,8,40,1,1,0,0,0,0
1644,system,517.6433029174134,686.8707983946948,4,1,160,1,0,0,1,1,0
1645,system,568.8419547080205,746.1297127477418,8,2,40,0,1,1,1,0,0
1646,system,777.9325146674435,1127.8258203056344,2,2,0,1,1,1,0,1,1
1647,system,2021.4363059996103,2966.027016297844,2,16,0,0,1,1,1,0,0
1648,system,505.79899644844545,667.5361031257451,8,2,10,0,1,0,1,0,1
1649,system,1672.5925140379625,2462.296775370419,2,16,0,0,0,0,1,1,1
1650,system,814.2494707107476,1039.397068073957,1,1,40,1,0,1,0,0,0
1651,system,1063.717396736136,1350.9637243049324,1,2,40,1,1,0,0,1,0
1652,system,1219.0901150703328,1550.9183404003059,1,4,0,1,0,0,1,0,0
1653,system,1446.2197594640943,2010.24194215752,4,16,40,1,0,0,1,0,0
1654,system,2518.5358543395782,3217.215249536944,1,16,160,0,0,0,1,1,1
1655,system,916.6523752211294,1216.2887115204894,8,8,160,0,0,1,1,1,0
1656,system,762.2146482466967,1097.902308301946,2,2,40,0,0,1,1,0,1
1657,system,605.7344980239139,821.4618513736461,4,2,40,0,1,0,0,0,0
1658,system,510.0657463073066,683.9990582606908,4,1,0,1,0,1,0,0,0
1659,system,791.0805025099794,1084.1369829531727,4,4,160,0,0,0,1,1,0
1660,system,663.2918500899369,879.8310124032134,8,8,10,1,0,0,1,0,1
1661,system,1155.635705471029,1475.438193509281,1,2,160,1,0,0,1,1,0
1662,system,745.5574178694847,1009.3211468536992,4,4,160,0,1,0,0,1,0
1663,system,1017.3719434738073,1276.8418784045891,1,2,0,1,0,1,1,0,1
1664,system,1191.9413428305186,1635.2348219683174,4,16,40,1,0,0,1,1,1
1665,system,683.3473191260459,926.3378977480234,4,2,0,1,1,1,1,1,0
1666,system,838.2098488806724,1133.5182426456818,4,8,160,0,0,1,0,1,1
1667,system,577.5418534278083,755.1772944057109,8,2,40,0,0,1,1,0,0
1668,system,579.6586375235771,757.1871008864856,8,2,160,0,0,1,0,1,0
1669,system,1205.862459182729,1530.188736452649,1,4,160,1,1,1,0,1,0
1670,system,462.83698177331223,606.4487453483666,8,1,40,0,0,0,1,1,1
1671,system,894.3299484252854,1119.7790736426246,1,1,10,0,0,0,1,1,1
1672,system,1164.9475073813487,1691.658541517589,2,8,40,1,1,1,0,0,0
1673,system,1232.1625037191611,1648.6458103040577,8,16,0,0,1,0,0,0,0
1674,system,625.3550472258737,841.6443854441391,4,4,40,1,1,0,1,1,1
1675,system,780.4026312827034,1032.2965046124425,8,8,40,0,1,1,0,0,0
1676,system,759.2231078147262,1075.6615857309876,2,2,160,0,0,0,0,1,1
1677,system,1082.1592507362275,1374.01841861593,1,4,160,1,1,1,1,0,1
1678,system,651.1838192939153,937.0487865700868,2,1,0,1,1,0,1,1,0
1679,system,587.9551825522647,791.0911757265483,4,2,160,1,1,1,1,1,1
1680,system,413.7428841590345,550.9041230256316,8,1,10,1,1,0,0,0,0
1681,system,765.5701589583706,1101.5833837163143,2,2,40,1,0,0,0,0,0
1682,system,989.5087289808995,1361.4419631571318,4,8,0,1,1,0,0,0,0
1683,system,516.1074032782819,687.9567340401906,4,1,40,0,1,1,1,1,0
1684,system,993.2369751929456,1429.1375185780332,2,4,0,0,1,0,1,1,0
1685,system,2040.353471279005,2969.4775369816116,2,16,10,0,1,1,0,1,0
1686,system,870.143670558922,1110.2026213663744,1,1,0,1,0,0,1,0,0
1687,system,600.3779535292814,806.7140342638579,4,4,40,0,1,0,1,0,1
1688,system,992.6289305685649,1339.7211883520295,8,16,160,1,0,0,1,1,1
1689,system,1198.6519470213223,1601.0695641870634,8,16,10,1,1,0,1,0,0
1690,system,579.5504574774901,754.5793235933158,8,2,0,0,0,1,1,0,0
1691,system,2127.9815382957277,2678.348357080514,1,16,40,1,1,1,0,0,1
1692,system,1201.0292077063605,1723.660945451212,2,8,160,1,0,1,0,0,0
1693,system,518.0069894789978,684.6456446929571,4,1,0,0,0,1,1,0,0
1694,system,513.6386051177267,671.7401391784359,8,2,10,1,1,0,1,1,1
1695,system,756.9248075484246,1010.2311833072159,4,8,40,0,1,0,1,0,1
1696,system,650.2121248244448,875.2480714090188,4,4,10,1,0,1,0,0,0
1697,system,569.5784935950575,758.123902685663,4,2,160,1,1,0,0,1,1
1698,system,887.9342079161366,1174.0162197485997,8,8,0,1,1,1,1,1,0
1699,system,884.9864001272883,1169.9789081210558,8,8,10,1,1,1,1,1,0
1700,system,695.3849911688905,935.8355670174634,4,2,0,0,1,0,0,1,0
1701,system,681.284695148386,919.2954249092211,4,2,40,1,1,1,1,1,0
1702,system,990.5951490400845,1327.1448519837206,8,16,0,1,1,1,1,1,1
1703,system,1157.7401227950952,1452.5651979498516,1,2,40,1,0,0,1,1,0
1704,system,1660.8620352743867,2437.5102134421977,2,16,0,1,0,0,1,1,1
1705,system,425.1920580863401,561.2383460556686,8,1,10,1,1,0,0,1,0
1706,system,524.5651569365732,683.6917457988112,8,2,10,0,0,0,1,1,1
1707,system,500.71134662621597,660.8939162020798,4,1,10,1,1,0,1,1,1
1708,system,743.417505741035,1013.1817478148902,4,4,40,0,0,1,0,1,0
1709,system,754.064535140924,1077.9309499592553,2,2,0,0,1,1,0,0,1
1710,system,813.5688076018621,1161.6324826613454,2,2,40,1,0,1,0,1,0
1711,system,1381.82481098165,1975.2820139129906,2,8,160,0,0,1,0,1,0
1712,system,496.3857769965472,652.4025997109653,8,2,40,0,1,0,0,1,1
1713,system,828.9540495871481,1116.9135244822703,4,8,160,1,1,0,1,1,1
1714,system,855.9322271345831,1122.5955304853944,8,8,0,0,0,0,1,0,0
1715,system,1160.3146309852502,1461.5968198506398,1,2,0,1,0,1,0,1,0
1716,system,1022.4379940032873,1277.6357198506066,1,4,160,1,0,0,0,0,1
1717,system,963.5692667960348,1386.3205523697986,2,8,160,1,1,1,0,0,1
1718,system,1049.7777853011996,1314.2260201571173,1,2,0,1,1,1,1,1,1
1719,system,2421.1803350448404,3048.716147663268,1,16,40,0,1,0,0,1,1
1720,system,1212.7821602821248,1530.8345752832136,1,4,160,1,1,0,1,0,0
1721,system,564.0807042121177,747.5914557910758,4,4,40,0,0,0,0,0,1
1722,system,456.96681404107585,595.9025209354855,8,1,40,0,0,0,1,0,0
1723,system,614.3933343886791,871.6132040391217,2,1,40,0,0,0,0,1,0
1724,system,589.5910611151797,764.701093721173,8,2,0,0,1,0,0,1,0
1725,system,2827.27271699903,3572.558604711164,1,16,160,1,0,0,0,1,0
1726,system,1678.7578320501427,2335.0010385036358,4,16,10,0,1,0,1,1,0
1727,system,2045.8478894232314,2956.560811161018,2,16,40,0,1,1,0,1,0
1728,system,517.5374159812255,686.1746633098468,4,1,10,1,0,1,1,1,0
1729,system,527.0836691855675,688.8198982924273,8,4,40,1,1,0,0,1,1
1730,system,1579.4280252454982,2202.104086936709,4,16,10,0,0,0,0,1,0
1731,system,778.7430939673729,1107.1434517718837,2,2,40,0,0,0,0,0,0
1732,system,1463.8658142088766,2100.312496689001,2,8,0,0,0,0,0,1,0
1733,system,499.4386072158149,658.2251842260147,8,2,40,1,0,1,0,1,1
1734,system,1410.4022006987489,2026.8445371727757,2,8,10,1,1,1,1,1,0
1735,system,2872.3279004096744,3639.9891851490825,1,16,0,0,0,1,1,0,0
1736,system,846.8909153937627,1214.1701473736007,2,4,160,1,1,1,0,0,0
1737,system,498.49941015237624,656.5281778106361,4,1,160,1,0,0,0,0,1
1738,system,563.0829043387663,737.4195620933465,8,2,160,1,1,0,0,1,0
1739,system,722.9531421660528,983.2876021464333,4,4,10,0,1,1,0,1,0
1740,system,1310.650668620963,1890.8994249685727,2,8,160,1,0,1,1,0,0
1741,system,510.62096929543424,673.571023043147,4,1,10,1,0,1,1,0,0
1742,system,513.1163101195609,676.8550126897527,4,1,0,0,0,0,1,0,1
1743,system,1162.8153424262066,1674.207162899686,2,8,10,1,1,1,0,0,0
1744,system,492.0039978026752,642.0402308271636,8,2,160,1,1,1,0,0,1
1745,system,438.0497488974957,574.0804800934633,8,1,40,1,0,1,0,0,1
1746,system,748.1546235083864,1074.2420233093892,2,2,0,1,0,0,1,0,1
1747,system,877.9328575134203,1103.3606719649351,1,1,10,1,0,0,1,1,1
1748,system,489.3026742934569,638.3571262464034,8,2,160,1,1,0,0,0,1
1749,system,712.3101115225898,971.9643347218912,4,4,0,1,1,0,1,0,0
1750,system,612.7741050719471,823.290093368073,4,2,10,0,0,1,0,0,0
1751,system,1046.033754348746,1314.7304866014008,1,2,160,1,0,1,0,0,0
1752,system,497.729576110781,655.8666517190707,4,1,160,1,1,1,0,1,1
1753,system,779.7675499915395,1110.9209031259657,2,2,160,1,1,0,1,1,1
1754,system,1319.928117275138,1897.5796196527024,2,8,40,0,1,0,1,0,0
1755,system,588.1146020888439,767.0199050285677,8,2,0,0,1,0,0,1,0
1756,system,1010.7845563887256,1371.4174285718507,4,16,160,1,1,0,1,0,1
1757,system,498.31413221353586,657.7398155297177,4,1,160,0,1,1,0,0,1
1758,system,1141.9071636198485,1528.911409545724,8,16,160,0,1,1,0,0,0
1759,system,847.8726735114025,1146.8084269222425,4,8,10,0,1,0,1,1,1
1760,system,1511.7529349326958,1914.9103348594583,1,8,40,1,0,0,1,0,1
1761,system,591.6571497916476,788.5794995140399,4,2,160,0,0,0,0,1,1
1762,system,1100.3041286468413,1396.5408334340418,1,4,160,0,1,1,1,0,1
1763,system,812.5912818908622,1018.3266228150458,1,1,10,0,0,0,0,0,0
1764,system,2065.345298290112,2982.492079970895,2,16,10,0,0,0,0,1,0
1765,system,1056.917618274603,1525.9051506435942,2,8,10,1,1,1,0,1,1
1766,system,573.1557950972754,757.8452242388328,4,2,160,0,1,1,1,0,1
1767,system,958.3628926275879,1284.7778828791222,8,16,10,1,0,0,0,1,1
1768,system,822.9571032523007,1094.5060648796045,8,8,0,1,1,0,0,0,0
1769,system,1305.2430582045479,1876.0205175040098,2,8,10,1,0,0,1,0,0
1770,system,859.1233716010017,1160.7278270157724,4,8,40,0,0,1,1,1,1
1771,system,1208.9755244254134,1735.3969811457457,2,8,40,0,0,0,0,0,0
1772,system,909.1951584814949,1233.7897490056353,4,8,160,1,1,1,0,0,0
1773,system,604.2721447943852,803.1666782115393,4,4,10,0,0,0,1,0,1
1774,system,619.5411190986072,881.645544723796,2,1,10,0,0,1,0,1,0
1775,system,823.686372280053,1173.7660074048795,2,2,40,0,1,1,0,1,0
